Node Number	X Location (in)	Y Location (in)	Z Location (in)	Total Deformation (in)
3846	30.429	-1.2857	6.9936e-002	1.011e-003
3847	30.	-1.7143	6.9936e-002	9.3725e-004
3848	30.	-1.2857	0.44494	9.3509e-004
3849	30.857	-1.2857	-1.0551	1.0889e-003
3850	31.286	-1.2857	-1.4301	1.1686e-003
3851	30.857	-1.7143	-1.4301	1.0918e-003
3852	30.857	-1.2857	-1.8051	1.0889e-003
3853	30.857	-1.2857	-0.30506	1.0888e-003
3854	31.286	-1.2857	-0.68006	1.1685e-003
3855	30.857	-1.7143	-0.68006	1.0917e-003
3856	31.286	-1.2857	6.9936e-002	1.1685e-003
3857	30.857	-1.7143	6.9936e-002	1.0917e-003
3858	30.857	-1.2857	0.44494	1.0888e-003
3859	31.714	-1.2857	-1.0551	1.2499e-003
3860	32.143	-1.2857	-1.4301	1.3327e-003
3861	31.714	-1.7143	-1.4301	1.2533e-003
3862	31.714	-1.2857	-1.8051	1.2499e-003
3863	31.714	-1.2857	-0.30506	1.2499e-003
3864	32.143	-1.2857	-0.68006	1.3327e-003
3865	31.714	-1.7143	-0.68006	1.2532e-003
3866	32.143	-1.2857	6.9936e-002	1.3326e-003
3867	31.714	-1.7143	6.9936e-002	1.2532e-003
3868	31.714	-1.2857	0.44494	1.2498e-003
3869	32.571	-1.2857	-1.0551	1.4167e-003
3870	33.	-1.2857	-1.4301	1.5017e-003
3871	32.571	-1.7143	-1.4301	1.4202e-003
3872	32.571	-1.2857	-1.8051	1.4167e-003
3873	32.571	-1.2857	-0.30506	1.4167e-003
3874	33.	-1.2857	-0.68006	1.5017e-003
3875	32.571	-1.7143	-0.68006	1.4202e-003
3876	33.	-1.2857	6.9936e-002	1.5016e-003
3877	32.571	-1.7143	6.9936e-002	1.4201e-003
3878	32.571	-1.2857	0.44494	1.4166e-003
3879	33.429	-1.2857	-1.0551	1.5873e-003
3880	33.857	-1.2857	-1.4301	1.6733e-003
3881	33.429	-1.7143	-1.4301	1.5905e-003
3882	33.429	-1.2857	-1.8051	1.5874e-003
3883	33.429	-1.2857	-0.30506	1.5873e-003
3884	33.857	-1.2857	-0.68006	1.6733e-003
3885	33.429	-1.7143	-0.68006	1.5905e-003
3886	33.857	-1.2857	6.9936e-002	1.6732e-003
3887	33.429	-1.7143	6.9936e-002	1.5904e-003
3888	33.429	-1.2857	0.44494	1.5872e-003
3889	34.286	-1.2857	-1.0551	1.7591e-003
3890	34.714	-1.2857	-1.4301	1.8445e-003
3891	34.286	-1.7143	-1.4301	1.7616e-003
3892	34.286	-1.2857	-1.8051	1.7592e-003
3893	34.286	-1.2857	-0.30506	1.7591e-003
3894	34.714	-1.2857	-0.68006	1.8444e-003
3895	34.286	-1.7143	-0.68006	1.7615e-003
3896	34.714	-1.2857	6.9936e-002	1.8444e-003
3897	34.286	-1.7143	6.9936e-002	1.7615e-003
3898	34.286	-1.2857	0.44494	1.759e-003
3899	35.143	-1.2857	-1.0551	1.9287e-003
3900	35.143	-1.7143	-1.4301	1.9303e-003
3901	35.143	-1.2857	-1.8051	1.9287e-003
3902	35.571	-1.2857	-1.4301	2.0114e-003
3903	35.143	-1.2857	-0.30506	1.9286e-003
3904	35.143	-1.7143	-0.68006	1.9302e-003
3905	35.571	-1.2857	-0.68006	2.0114e-003
3906	35.143	-1.7143	6.9936e-002	1.9302e-003
3907	35.143	-1.2857	0.44494	1.9286e-003
3908	35.571	-1.2857	6.9936e-002	2.0114e-003
3909	0.85714	-2.1429	-1.0551	1.3588e-004
3910	1.2857	-2.1429	-1.4301	1.6297e-004
3911	0.85714	-2.1429	-1.8051	1.3535e-004
3912	0.85714	-2.5714	-1.4301	1.1308e-004
3913	0.42857	-2.1429	-1.4301	1.1037e-004
3914	0.85714	-2.1429	-0.30506	1.3573e-004
3915	1.2857	-2.1429	-0.68006	1.6274e-004
3916	0.85714	-2.5714	-0.68006	1.1331e-004
3917	0.42857	-2.1429	-0.68006	1.1081e-004
3918	1.2857	-2.1429	6.9936e-002	1.6259e-004
3919	0.85714	-2.1429	0.44494	1.3429e-004
3920	0.85714	-2.5714	6.9936e-002	1.1215e-004
3921	0.42857	-2.1429	6.9936e-002	1.1025e-004
3922	1.7143	-2.1429	-1.0551	1.8955e-004
3923	2.1429	-2.1429	-1.4301	2.1593e-004
3924	1.7143	-2.1429	-1.8051	1.8968e-004
3925	1.7143	-2.5714	-1.4301	1.7745e-004
3926	1.7143	-2.1429	-0.30506	1.8937e-004
3927	2.1429	-2.1429	-0.68006	2.1584e-004
3928	1.7143	-2.5714	-0.68006	1.7735e-004
3929	2.1429	-2.1429	6.9936e-002	2.1559e-004
3930	1.7143	-2.1429	0.44494	1.8921e-004
3931	1.7143	-2.5714	6.9936e-002	1.7717e-004
3932	2.5714	-2.1429	-1.0551	2.4196e-004
3933	3.	-2.1429	-1.4301	2.6758e-004
3934	2.5714	-2.1429	-1.8051	2.4203e-004
3935	2.5714	-2.5714	-1.4301	2.33e-004
3936	2.5714	-2.1429	-0.30506	2.4181e-004
3937	3.	-2.1429	-0.68006	2.6745e-004
3938	2.5714	-2.5714	-0.68006	2.3288e-004
3939	3.	-2.1429	6.9936e-002	2.6731e-004
3940	2.5714	-2.1429	0.44494	2.4158e-004
3941	2.5714	-2.5714	6.9936e-002	2.3267e-004
3942	3.4286	-2.1429	-1.0551	2.9251e-004
3943	3.8571	-2.1429	-1.4301	3.1706e-004
3944	3.4286	-2.1429	-1.8051	2.9263e-004
3945	3.4286	-2.5714	-1.4301	2.8519e-004
3946	3.4286	-2.1429	-0.30506	2.9238e-004
3947	3.8571	-2.1429	-0.68006	3.1694e-004
3948	3.4286	-2.5714	-0.68006	2.8507e-004
3949	3.8571	-2.1429	6.9936e-002	3.1681e-004
3950	3.4286	-2.1429	0.44494	2.9225e-004
3951	3.4286	-2.5714	6.9936e-002	2.8494e-004
3952	4.2857	-2.1429	-1.0551	3.4096e-004
3953	4.7143	-2.1429	-1.4301	3.6437e-004
3954	4.2857	-2.1429	-1.8051	3.4107e-004
3955	4.2857	-2.5714	-1.4301	3.3462e-004
3956	4.2857	-2.1429	-0.30506	3.4084e-004
3957	4.7143	-2.1429	-0.68006	3.6425e-004
3958	4.2857	-2.5714	-0.68006	3.345e-004
3959	4.7143	-2.1429	6.9936e-002	3.6414e-004
3960	4.2857	-2.1429	0.44494	3.4071e-004
3961	4.2857	-2.5714	6.9936e-002	3.3437e-004
3962	5.1429	-2.1429	-1.0551	3.8699e-004
3963	5.5714	-2.1429	-1.4301	4.09e-004
3964	5.1429	-2.1429	-1.8051	3.8711e-004
3965	5.1429	-2.5714	-1.4301	3.8137e-004
3966	5.1429	-2.1429	-0.30506	3.8688e-004
3967	5.5714	-2.1429	-0.68006	4.0889e-004
3968	5.1429	-2.5714	-0.68006	3.8126e-004
3969	5.5714	-2.1429	6.9936e-002	4.0878e-004
3970	5.1429	-2.1429	0.44494	3.8677e-004
3971	5.1429	-2.5714	6.9936e-002	3.8115e-004
3972	6.	-2.1429	-1.0551	4.3008e-004
3973	6.4286	-2.1429	-1.4301	4.5039e-004
3974	6.	-2.1429	-1.8051	4.3019e-004
3975	6.	-2.5714	-1.4301	4.2507e-004
3976	6.	-2.1429	-0.30506	4.2998e-004
3977	6.4286	-2.1429	-0.68006	4.5028e-004
3978	6.	-2.5714	-0.68006	4.2496e-004
3979	6.4286	-2.1429	6.9936e-002	4.5018e-004
3980	6.	-2.1429	0.44494	4.2987e-004
3981	6.	-2.5714	6.9936e-002	4.2485e-004
3982	6.8571	-2.1429	-1.0551	4.696e-004
3983	7.2857	-2.1429	-1.4301	4.8786e-004
3984	6.8571	-2.1429	-1.8051	4.6971e-004
3985	6.8571	-2.5714	-1.4301	4.6518e-004
3986	6.8571	-2.1429	-0.30506	4.695e-004
3987	7.2857	-2.1429	-0.68006	4.8776e-004
3988	6.8571	-2.5714	-0.68006	4.6508e-004
3989	7.2857	-2.1429	6.9936e-002	4.8766e-004
3990	6.8571	-2.1429	0.44494	4.694e-004
3991	6.8571	-2.5714	6.9936e-002	4.6497e-004
3992	7.7143	-2.1429	-1.0551	5.0483e-004
3993	8.1429	-2.1429	-1.4301	5.2063e-004
3994	7.7143	-2.1429	-1.8051	5.0493e-004
3995	7.7143	-2.5714	-1.4301	5.0105e-004
3996	7.7143	-2.1429	-0.30506	5.0474e-004
3997	8.1429	-2.1429	-0.68006	5.2053e-004
3998	7.7143	-2.5714	-0.68006	5.0096e-004
3999	8.1429	-2.1429	6.9936e-002	5.2044e-004
4000	7.7143	-2.1429	0.44494	5.0464e-004
4001	7.7143	-2.5714	6.9936e-002	5.0086e-004
4002	8.5714	-2.1429	-1.0551	5.3491e-004
4003	9.	-2.1429	-1.4301	5.4774e-004
4004	8.5714	-2.1429	-1.8051	5.35e-004
4005	8.5714	-2.5714	-1.4301	5.3189e-004
4006	8.5714	-2.1429	-0.30506	5.3482e-004
4007	9.	-2.1429	-0.68006	5.4765e-004
4008	8.5714	-2.5714	-0.68006	5.318e-004
4009	9.	-2.1429	6.9936e-002	5.4756e-004
4010	8.5714	-2.1429	0.44494	5.3473e-004
4011	8.5714	-2.5714	6.9936e-002	5.3171e-004
4012	9.4286	-2.1429	-1.0551	5.5876e-004
4013	9.8571	-2.1429	-1.4301	5.68e-004
4014	9.4286	-2.1429	-1.8051	5.5885e-004
4015	9.4286	-2.5714	-1.4301	5.5669e-004
4016	9.4286	-2.1429	-0.30506	5.5868e-004
4017	9.8571	-2.1429	-0.68006	5.6792e-004
4018	9.4286	-2.5714	-0.68006	5.5661e-004
4019	9.8571	-2.1429	6.9936e-002	5.6783e-004
4020	9.4286	-2.1429	0.44494	5.5859e-004
4021	9.4286	-2.5714	6.9936e-002	5.5652e-004
4022	10.286	-2.1429	-1.0551	5.751e-004
4023	10.714	-2.1429	-1.4301	5.8006e-004
4024	10.286	-2.1429	-1.8051	5.7518e-004
4025	10.286	-2.5714	-1.4301	5.7423e-004
4026	10.286	-2.1429	-0.30506	5.7502e-004
4027	10.714	-2.1429	-0.68006	5.7998e-004
4028	10.286	-2.5714	-0.68006	5.7415e-004
4029	10.714	-2.1429	6.9936e-002	5.799e-004
4030	10.286	-2.1429	0.44494	5.7494e-004
4031	10.286	-2.5714	6.9936e-002	5.7406e-004
4032	11.143	-2.1429	-1.0551	5.8257e-004
4033	11.571	-2.1429	-1.4301	5.8267e-004
4034	11.143	-2.1429	-1.8051	5.8265e-004
4035	11.143	-2.5714	-1.4301	5.8321e-004
4036	11.143	-2.1429	-0.30506	5.825e-004
4037	11.571	-2.1429	-0.68006	5.8259e-004
4038	11.143	-2.5714	-0.68006	5.8313e-004
4039	11.571	-2.1429	6.9936e-002	5.8252e-004
4040	11.143	-2.1429	0.44494	5.8242e-004
4041	11.143	-2.5714	6.9936e-002	5.8306e-004
4042	12.	-2.1429	-1.0551	5.8016e-004
4043	12.429	-2.1429	-1.4301	5.7519e-004
4044	12.	-2.1429	-1.8051	5.8023e-004
4045	12.	-2.5714	-1.4301	5.8266e-004
4046	12.	-2.1429	-0.30506	5.8009e-004
4047	12.429	-2.1429	-0.68006	5.7512e-004
4048	12.	-2.5714	-0.68006	5.8259e-004
4049	12.429	-2.1429	6.9936e-002	5.7505e-004
4050	12.	-2.1429	0.44494	5.8003e-004
4051	12.	-2.5714	6.9936e-002	5.8252e-004
4052	12.857	-2.1429	-1.0551	5.6773e-004
4053	13.286	-2.1429	-1.4301	5.5804e-004
4054	12.857	-2.1429	-1.8051	5.678e-004
4055	12.857	-2.5714	-1.4301	5.7239e-004
4056	12.857	-2.1429	-0.30506	5.6767e-004
4057	13.286	-2.1429	-0.68006	5.5798e-004
4058	12.857	-2.5714	-0.68006	5.7233e-004
4059	13.286	-2.1429	6.9936e-002	5.5792e-004
4060	12.857	-2.1429	0.44494	5.6761e-004
4061	12.857	-2.5714	6.9936e-002	5.7226e-004
4062	13.714	-2.1429	-1.0551	5.4626e-004
4063	14.143	-2.1429	-1.4301	5.3272e-004
4064	13.714	-2.1429	-1.8051	5.4632e-004
4065	13.714	-2.5714	-1.4301	5.5322e-004
4066	13.714	-2.1429	-0.30506	5.462e-004
4067	14.143	-2.1429	-0.68006	5.3267e-004
4068	13.714	-2.5714	-0.68006	5.5316e-004
4069	14.143	-2.1429	6.9936e-002	5.3262e-004
4070	13.714	-2.1429	0.44494	5.4615e-004
4071	13.714	-2.5714	6.9936e-002	5.5311e-004
4072	14.571	-2.1429	-1.0551	5.1764e-004
4073	15.	-2.1429	-1.4301	5.0138e-004
4074	14.571	-2.1429	-1.8051	5.1769e-004
4075	14.571	-2.5714	-1.4301	5.268e-004
4076	14.571	-2.1429	-0.30506	5.1759e-004
4077	15.	-2.1429	-0.68006	5.0134e-004
4078	14.571	-2.5714	-0.68006	5.2675e-004
4079	15.	-2.1429	6.9936e-002	5.0129e-004
4080	14.571	-2.1429	0.44494	5.1755e-004
4081	14.571	-2.5714	6.9936e-002	5.2671e-004
4082	15.429	-2.1429	-1.0551	4.8413e-004
4083	15.857	-2.1429	-1.4301	4.6624e-004
4084	15.429	-2.1429	-1.8051	4.8417e-004
4085	15.429	-2.5714	-1.4301	4.9514e-004
4086	15.429	-2.1429	-0.30506	4.8409e-004
4087	15.857	-2.1429	-0.68006	4.6621e-004
4088	15.429	-2.5714	-0.68006	4.9511e-004
4089	15.857	-2.1429	6.9936e-002	4.6617e-004
4090	15.429	-2.1429	0.44494	4.8405e-004
4091	15.429	-2.5714	6.9936e-002	4.9507e-004
4092	16.286	-2.1429	-1.0551	4.4786e-004
4093	16.714	-2.1429	-1.4301	4.2926e-004
4094	16.286	-2.1429	-1.8051	4.4789e-004
4095	16.286	-2.5714	-1.4301	4.6017e-004
4096	16.286	-2.1429	-0.30506	4.4783e-004
4097	16.714	-2.1429	-0.68006	4.2923e-004
4098	16.286	-2.5714	-0.68006	4.6014e-004
4099	16.714	-2.1429	6.9936e-002	4.2921e-004
4100	16.286	-2.1429	0.44494	4.478e-004
4101	16.286	-2.5714	6.9936e-002	4.6011e-004
4102	17.143	-2.1429	-1.0551	4.1056e-004
4103	17.571	-2.1429	-1.4301	3.9196e-004
4104	17.143	-2.1429	-1.8051	4.1059e-004
4105	17.143	-2.5714	-1.4301	4.2347e-004
4106	17.143	-2.1429	-0.30506	4.1054e-004
4107	17.571	-2.1429	-0.68006	3.9194e-004
4108	17.143	-2.5714	-0.68006	4.2344e-004
4109	17.571	-2.1429	6.9936e-002	3.9192e-004
4110	17.143	-2.1429	0.44494	4.1052e-004
4111	17.143	-2.5714	6.9936e-002	4.2342e-004
4112	18.	-2.1429	-1.0551	3.7352e-004
4113	18.429	-2.1429	-1.4301	3.5536e-004
4114	18.	-2.1429	-1.8051	3.7353e-004
4115	18.	-2.5714	-1.4301	3.8618e-004
4116	18.	-2.1429	-0.30506	3.735e-004
4117	18.429	-2.1429	-0.68006	3.5535e-004
4118	18.	-2.5714	-0.68006	3.8617e-004
4119	18.429	-2.1429	6.9936e-002	3.5534e-004
4120	18.	-2.1429	0.44494	3.7349e-004
4121	18.	-2.5714	6.9936e-002	3.8615e-004
4122	18.857	-2.1429	-1.0551	3.3752e-004
4123	19.286	-2.1429	-1.4301	3.2005e-004
4124	18.857	-2.1429	-1.8051	3.3752e-004
4125	18.857	-2.5714	-1.4301	3.4905e-004
4126	18.857	-2.1429	-0.30506	3.3751e-004
4127	19.286	-2.1429	-0.68006	3.2005e-004
4128	18.857	-2.5714	-0.68006	3.4905e-004
4129	19.286	-2.1429	6.9936e-002	3.2004e-004
4130	18.857	-2.1429	0.44494	3.375e-004
4131	18.857	-2.5714	6.9936e-002	3.4904e-004
4132	19.714	-2.1429	-1.0551	3.0293e-004
4133	20.143	-2.1429	-1.4301	2.8609e-004
4134	19.714	-2.1429	-1.8051	3.0293e-004
4135	19.714	-2.5714	-1.4301	3.1239e-004
4136	19.714	-2.1429	-0.30506	3.0293e-004
4137	20.143	-2.1429	-0.68006	2.8609e-004
4138	19.714	-2.5714	-0.68006	3.1239e-004
4139	20.143	-2.1429	6.9936e-002	2.8609e-004
4140	19.714	-2.1429	0.44494	3.0293e-004
4141	19.714	-2.5714	6.9936e-002	3.1239e-004
4142	20.571	-2.1429	-1.0551	2.6949e-004
4143	21.	-2.1429	-1.4301	2.5331e-004
4144	20.571	-2.1429	-1.8051	2.6949e-004
4145	20.571	-2.5714	-1.4301	2.7639e-004
4146	20.571	-2.1429	-0.30506	2.695e-004
4147	21.	-2.1429	-0.68006	2.5332e-004
4148	20.571	-2.5714	-0.68006	2.764e-004
4149	21.	-2.1429	6.9936e-002	2.5332e-004
4150	20.571	-2.1429	0.44494	2.695e-004
4151	20.571	-2.5714	6.9936e-002	2.764e-004
4152	21.429	-2.1429	-1.0551	2.3722e-004
4153	21.857	-2.1429	-1.4301	2.204e-004
4154	21.429	-2.1429	-1.8051	2.3721e-004
4155	21.429	-2.5714	-1.4301	2.402e-004
4156	21.429	-2.1429	-0.30506	2.3722e-004
4157	21.857	-2.1429	-0.68006	2.2041e-004
4158	21.429	-2.5714	-0.68006	2.4021e-004
4159	21.857	-2.1429	6.9936e-002	2.2041e-004
4160	21.429	-2.1429	0.44494	2.3723e-004
4161	21.429	-2.5714	6.9936e-002	2.4022e-004
4162	22.286	-2.1429	-1.0551	2.0285e-004
4163	22.714	-2.1429	-1.4301	1.8654e-004
4164	22.286	-2.1429	-1.8051	2.0284e-004
4165	22.286	-2.5714	-1.4301	2.0519e-004
4166	22.286	-2.1429	-0.30506	2.0286e-004
4167	22.714	-2.1429	-0.68006	1.8655e-004
4168	22.286	-2.5714	-0.68006	2.052e-004
4169	22.714	-2.1429	6.9936e-002	1.8655e-004
4170	22.286	-2.1429	0.44494	2.0287e-004
4171	22.286	-2.5714	6.9936e-002	2.0521e-004
4172	23.143	-2.1429	-1.0551	1.7166e-004
4173	23.571	-2.1429	-1.4301	1.4575e-004
4174	23.143	-2.1429	-1.8051	1.7165e-004
4175	23.143	-2.5714	-1.4301	1.5606e-004
4176	23.143	-2.1429	-0.30506	1.7166e-004
4177	23.571	-2.1429	-0.68006	1.4576e-004
4178	23.143	-2.5714	-0.68006	1.5607e-004
4179	23.571	-2.1429	6.9936e-002	1.4577e-004
4180	23.143	-2.1429	0.44494	1.7167e-004
4181	23.143	-2.5714	6.9936e-002	1.5608e-004
4182	24.	-2.1429	-1.0551	1.5168e-004
4183	24.429	-2.1429	-1.4301	1.6665e-004
4184	24.	-2.1429	-1.8051	1.5168e-004
4185	24.	-2.5714	-1.4301	9.7763e-005
4186	24.	-2.1429	-0.30506	1.5168e-004
4187	24.429	-2.1429	-0.68006	1.6665e-004
4188	24.	-2.5714	-0.68006	9.7777e-005
4189	24.429	-2.1429	6.9936e-002	1.6664e-004
4190	24.	-2.1429	0.44494	1.5168e-004
4191	24.	-2.5714	6.9936e-002	9.7791e-005
4192	24.857	-2.1429	-1.0551	2.1247e-004
4193	25.286	-2.1429	-1.4301	2.5655e-004
4194	24.857	-2.1429	-1.8051	2.1249e-004
4195	24.857	-2.5714	-1.4301	1.9489e-004
4196	24.857	-2.1429	-0.30506	2.1244e-004
4197	25.286	-2.1429	-0.68006	2.5652e-004
4198	24.857	-2.5714	-0.68006	1.9486e-004
4199	25.286	-2.1429	6.9936e-002	2.5649e-004
4200	24.857	-2.1429	0.44494	2.1242e-004
4201	24.857	-2.5714	6.9936e-002	1.9483e-004
4202	25.714	-2.1429	-1.0551	3.0616e-004
4203	26.143	-2.1429	-1.4301	3.5888e-004
4204	25.714	-2.1429	-1.8051	3.062e-004
4205	25.714	-2.5714	-1.4301	3.0916e-004
4206	25.714	-2.1429	-0.30506	3.0613e-004
4207	26.143	-2.1429	-0.68006	3.5884e-004
4208	25.714	-2.5714	-0.68006	3.0912e-004
4209	26.143	-2.1429	6.9936e-002	3.588e-004
4210	25.714	-2.1429	0.44494	3.0609e-004
4211	25.714	-2.5714	6.9936e-002	3.0908e-004
4212	26.571	-2.1429	-1.0551	4.14e-004
4213	27.	-2.1429	-1.4301	4.7151e-004
4214	26.571	-2.1429	-1.8051	4.1404e-004
4215	26.571	-2.5714	-1.4301	4.2013e-004
4216	26.571	-2.1429	-0.30506	4.1395e-004
4217	27.	-2.1429	-0.68006	4.7147e-004
4218	26.571	-2.5714	-0.68006	4.2008e-004
4219	27.	-2.1429	6.9936e-002	4.7143e-004
4220	26.571	-2.1429	0.44494	4.1391e-004
4221	26.571	-2.5714	6.9936e-002	4.2003e-004
4222	27.429	-2.1429	-1.0551	5.3161e-004
4223	27.857	-2.1429	-1.4301	5.9443e-004
4224	27.429	-2.1429	-1.8051	5.3165e-004
4225	27.429	-2.5714	-1.4301	5.4097e-004
4226	27.429	-2.1429	-0.30506	5.3156e-004
4227	27.857	-2.1429	-0.68006	5.9439e-004
4228	27.429	-2.5714	-0.68006	5.4092e-004
4229	27.857	-2.1429	6.9936e-002	5.9434e-004
4230	27.429	-2.1429	0.44494	5.3152e-004
4231	27.429	-2.5714	6.9936e-002	5.4087e-004
4232	28.286	-2.1429	-1.0551	6.5974e-004
4233	28.714	-2.1429	-1.4301	7.2754e-004
4234	28.286	-2.1429	-1.8051	6.5978e-004
4235	28.286	-2.5714	-1.4301	6.7073e-004
4236	28.286	-2.1429	-0.30506	6.5969e-004
4237	28.714	-2.1429	-0.68006	7.275e-004
4238	28.286	-2.5714	-0.68006	6.7068e-004
4239	28.714	-2.1429	6.9936e-002	7.2745e-004
4240	28.286	-2.1429	0.44494	6.5965e-004
4241	28.286	-2.5714	6.9936e-002	6.7063e-004
4242	29.143	-2.1429	-1.0551	7.9767e-004
4243	29.571	-2.1429	-1.4301	8.7012e-004
4244	29.143	-2.1429	-1.8051	7.9772e-004
4245	29.143	-2.5714	-1.4301	8.0981e-004
4246	29.143	-2.1429	-0.30506	7.9763e-004
4247	29.571	-2.1429	-0.68006	8.7007e-004
4248	29.143	-2.5714	-0.68006	8.0977e-004
4249	29.571	-2.1429	6.9936e-002	8.7002e-004
4250	29.143	-2.1429	0.44494	7.9758e-004
4251	29.143	-2.5714	6.9936e-002	8.0972e-004
4252	30.	-2.1429	-1.0551	9.4465e-004
4253	30.429	-2.1429	-1.4301	1.0212e-003
4254	30.	-2.1429	-1.8051	9.4469e-004
4255	30.	-2.5714	-1.4301	9.574e-004
4256	30.	-2.1429	-0.30506	9.446e-004
4257	30.429	-2.1429	-0.68006	1.0212e-003
4258	30.	-2.5714	-0.68006	9.5736e-004
4259	30.429	-2.1429	6.9936e-002	1.0211e-003
4260	30.	-2.1429	0.44494	9.4455e-004
4261	30.	-2.5714	6.9936e-002	9.5731e-004
4262	30.857	-2.1429	-1.0551	1.0996e-003
4263	31.286	-2.1429	-1.4301	1.1797e-003
4264	30.857	-2.1429	-1.8051	1.0996e-003
4265	30.857	-2.5714	-1.4301	1.1126e-003
4266	30.857	-2.1429	-0.30506	1.0995e-003
4267	31.286	-2.1429	-0.68006	1.1796e-003
4268	30.857	-2.5714	-0.68006	1.1125e-003
4269	31.286	-2.1429	6.9936e-002	1.1796e-003
4270	30.857	-2.1429	0.44494	1.0995e-003
4271	30.857	-2.5714	6.9936e-002	1.1125e-003
4272	31.714	-2.1429	-1.0551	1.2612e-003
4273	32.143	-2.1429	-1.4301	1.3441e-003
4274	31.714	-2.1429	-1.8051	1.2613e-003
4275	31.714	-2.5714	-1.4301	1.2741e-003
4276	31.714	-2.1429	-0.30506	1.2612e-003
4277	32.143	-2.1429	-0.68006	1.3441e-003
4278	31.714	-2.5714	-0.68006	1.274e-003
4279	32.143	-2.1429	6.9936e-002	1.344e-003
4280	31.714	-2.1429	0.44494	1.2611e-003
4281	31.714	-2.5714	6.9936e-002	1.274e-003
4282	32.571	-2.1429	-1.0551	1.428e-003
4283	33.	-2.1429	-1.4301	1.5127e-003
4284	32.571	-2.1429	-1.8051	1.428e-003
4285	32.571	-2.5714	-1.4301	1.4404e-003
4286	32.571	-2.1429	-0.30506	1.428e-003
4287	33.	-2.1429	-0.68006	1.5127e-003
4288	32.571	-2.5714	-0.68006	1.4404e-003
4289	33.	-2.1429	6.9936e-002	1.5126e-003
4290	32.571	-2.1429	0.44494	1.4279e-003
4291	32.571	-2.5714	6.9936e-002	1.4403e-003
4292	33.429	-2.1429	-1.0551	1.5978e-003
4293	33.857	-2.1429	-1.4301	1.6831e-003
4294	33.429	-2.1429	-1.8051	1.5979e-003
4295	33.429	-2.5714	-1.4301	1.6095e-003
4296	33.429	-2.1429	-0.30506	1.5978e-003
4297	33.857	-2.1429	-0.68006	1.6831e-003
4298	33.429	-2.5714	-0.68006	1.6094e-003
4299	33.857	-2.1429	6.9936e-002	1.683e-003
4300	33.429	-2.1429	0.44494	1.5977e-003
4301	33.429	-2.5714	6.9936e-002	1.6094e-003
4302	34.286	-2.1429	-1.0551	1.7681e-003
4303	34.714	-2.1429	-1.4301	1.8524e-003
4304	34.286	-2.1429	-1.8051	1.7681e-003
4305	34.286	-2.5714	-1.4301	1.7788e-003
4306	34.286	-2.1429	-0.30506	1.768e-003
4307	34.714	-2.1429	-0.68006	1.8524e-003
4308	34.286	-2.5714	-0.68006	1.7787e-003
4309	34.714	-2.1429	6.9936e-002	1.8524e-003
4310	34.286	-2.1429	0.44494	1.768e-003
4311	34.286	-2.5714	6.9936e-002	1.7787e-003
4312	35.143	-2.1429	-1.0551	1.9359e-003
4313	35.143	-2.1429	-1.8051	1.9359e-003
4314	35.143	-2.5714	-1.4301	1.9455e-003
4315	35.571	-2.1429	-1.4301	2.0183e-003
4316	35.143	-2.1429	-0.30506	1.9359e-003
4317	35.143	-2.5714	-0.68006	1.9455e-003
4318	35.571	-2.1429	-0.68006	2.0182e-003
4319	35.143	-2.1429	0.44494	1.9358e-003
4320	35.143	-2.5714	6.9936e-002	1.9454e-003
4321	35.571	-2.1429	6.9936e-002	2.0182e-003
4322	34.714	-2.1429	-2.1801	1.8525e-003
4323	35.143	-1.7143	-2.1801	1.9303e-003
4324	35.143	-2.5714	-2.1801	1.9456e-003
4325	35.571	-2.1429	-2.1801	2.0183e-003
4326	33.857	-2.1429	-2.1801	1.6831e-003
4327	34.286	-1.7143	-2.1801	1.7616e-003
4328	34.286	-2.5714	-2.1801	1.7788e-003
4329	33.	-2.1429	-2.1801	1.5128e-003
4330	33.429	-1.7143	-2.1801	1.5906e-003
4331	33.429	-2.5714	-2.1801	1.6095e-003
4332	32.143	-2.1429	-2.1801	1.3442e-003
4333	32.571	-1.7143	-2.1801	1.4202e-003
4334	32.571	-2.5714	-2.1801	1.4405e-003
4335	31.286	-2.1429	-2.1801	1.1797e-003
4336	31.714	-1.7143	-2.1801	1.2533e-003
4337	31.714	-2.5714	-2.1801	1.2741e-003
4338	30.429	-2.1429	-2.1801	1.0213e-003
4339	30.857	-1.7143	-2.1801	1.0918e-003
4340	30.857	-2.5714	-2.1801	1.1126e-003
4341	29.571	-2.1429	-2.1801	8.7016e-004
4342	30.	-1.7143	-2.1801	9.3738e-004
4343	30.	-2.5714	-2.1801	9.5745e-004
4344	28.714	-2.1429	-2.1801	7.2759e-004
4345	29.143	-1.7143	-2.1801	7.9128e-004
4346	29.143	-2.5714	-2.1801	8.0986e-004
4347	27.857	-2.1429	-2.1801	5.9448e-004
4348	28.286	-1.7143	-2.1801	6.547e-004
4349	28.286	-2.5714	-2.1801	6.7078e-004
4350	27.	-2.1429	-2.1801	4.7156e-004
4351	27.429	-1.7143	-2.1801	5.2872e-004
4352	27.429	-2.5714	-2.1801	5.4101e-004
4353	26.143	-2.1429	-2.1801	3.5892e-004
4354	26.571	-1.7143	-2.1801	4.1426e-004
4355	26.571	-2.5714	-2.1801	4.2017e-004
4356	25.286	-2.1429	-2.1801	2.5659e-004
