Node Number	X Location (in)	Y Location (in)	Z Location (in)	Directional Deformation (in)
5553	6.4286	-3.	0.81994	-4.3026e-004
5554	6.	-3.	0.44494	-4.1085e-004
5555	7.2857	-3.	0.81994	-4.6567e-004
5556	6.8571	-3.	0.44494	-4.4864e-004
5557	8.1429	-3.	0.81994	-4.9563e-004
5558	7.7143	-3.	0.44494	-4.8144e-004
5559	9.	-3.	0.81994	-5.1903e-004
5560	8.5714	-3.	0.44494	-5.0827e-004
5561	9.8571	-3.	0.81994	-5.3453e-004
5562	9.4286	-3.	0.44494	-5.2791e-004
5563	10.714	-3.	0.81994	-5.406e-004
5564	10.286	-3.	0.44494	-5.3888e-004
5565	11.571	-3.	0.81994	-5.3594e-004
5566	11.143	-3.	0.44494	-5.3972e-004
5567	12.429	-3.	0.81994	-5.1997e-004
5568	12.	-3.	0.44494	-5.2941e-004
5569	13.286	-3.	0.81994	-4.9329e-004
5570	12.857	-3.	0.44494	-5.0792e-004
5571	14.143	-3.	0.81994	-4.5769e-004
5572	13.714	-3.	0.44494	-4.765e-004
5573	15.	-3.	0.81994	-4.1569e-004
5574	14.571	-3.	0.44494	-4.3735e-004
5575	15.857	-3.	0.81994	-3.7e-004
5576	15.429	-3.	0.44494	-3.9317e-004
5577	16.714	-3.	0.81994	-3.2319e-004
5578	16.286	-3.	0.44494	-3.4662e-004
5579	17.571	-3.	0.81994	-2.7754e-004
5580	17.143	-3.	0.44494	-3.0012e-004
5581	18.429	-3.	0.81994	-2.3507e-004
5582	18.	-3.	0.44494	-2.5582e-004
5583	19.286	-3.	0.81994	-1.9758e-004
5584	18.857	-3.	0.44494	-2.1563e-004
5585	20.143	-3.	0.81994	-1.6649e-004
5586	19.714	-3.	0.44494	-1.8119e-004
5587	21.	-3.	0.81994	-1.4313e-004
5588	20.571	-3.	0.44494	-1.5383e-004
5589	21.857	-3.	0.81994	-1.2609e-004
5590	21.429	-3.	0.44494	-1.3402e-004
5591	22.714	-3.	0.81994	-1.1669e-004
5592	22.286	-3.	0.44494	-1.2027e-004
5593	23.571	-3.	0.81994	-7.6576e-005
5594	23.143	-3.	0.44494	-1.0273e-004
5595	24.	-3.	0.44494	0.
5596	22.714	-3.	-1.4301	-1.1681e-004
5597	23.143	-3.	-1.0551	-1.028e-004
5598	23.143	-3.	-1.8051	-1.0283e-004
5599	23.571	-3.	-1.4301	-7.6652e-005
5600	21.857	-3.	-1.4301	-1.2623e-004
5601	22.286	-3.	-1.0551	-1.2036e-004
5602	22.286	-3.	-1.8051	-1.204e-004
5603	21.	-3.	-1.4301	-1.4328e-004
5604	21.429	-3.	-1.0551	-1.3411e-004
5605	21.429	-3.	-1.8051	-1.3416e-004
5606	20.143	-3.	-1.4301	-1.6666e-004
5607	20.571	-3.	-1.0551	-1.5393e-004
5608	20.571	-3.	-1.8051	-1.5398e-004
5609	19.286	-3.	-1.4301	-1.9775e-004
5610	19.714	-3.	-1.0551	-1.813e-004
5611	19.714	-3.	-1.8051	-1.8136e-004
5612	18.429	-3.	-1.4301	-2.3525e-004
5613	18.857	-3.	-1.0551	-2.1575e-004
5614	18.857	-3.	-1.8051	-2.1581e-004
5615	17.571	-3.	-1.4301	-2.7773e-004
5616	18.	-3.	-1.0551	-2.5594e-004
5617	18.	-3.	-1.8051	-2.5601e-004
5618	16.714	-3.	-1.4301	-3.2339e-004
5619	17.143	-3.	-1.0551	-3.0025e-004
5620	17.143	-3.	-1.8051	-3.0032e-004
5621	15.857	-3.	-1.4301	-3.7021e-004
5622	16.286	-3.	-1.0551	-3.4676e-004
5623	16.286	-3.	-1.8051	-3.4683e-004
5624	15.	-3.	-1.4301	-4.1591e-004
5625	15.429	-3.	-1.0551	-3.9332e-004
5626	15.429	-3.	-1.8051	-3.9339e-004
5627	14.143	-3.	-1.4301	-4.5792e-004
5628	14.571	-3.	-1.0551	-4.375e-004
5629	14.571	-3.	-1.8051	-4.3758e-004
5630	13.286	-3.	-1.4301	-4.9353e-004
5631	13.714	-3.	-1.0551	-4.7665e-004
5632	13.714	-3.	-1.8051	-4.7673e-004
5633	12.857	-3.	-1.0551	-5.0808e-004
5634	12.857	-3.	-1.8051	-5.0817e-004
5635	12.429	-3.	-1.4301	-5.2022e-004
5636	22.714	-3.	-0.68006	-1.1677e-004
5637	23.143	-3.	-0.30506	-1.0276e-004
5638	23.571	-3.	-0.68006	-7.6627e-005
5639	21.857	-3.	-0.68006	-1.2618e-004
5640	22.286	-3.	-0.30506	-1.2031e-004
5641	21.	-3.	-0.68006	-1.4323e-004
5642	21.429	-3.	-0.30506	-1.3407e-004
5643	20.143	-3.	-0.68006	-1.666e-004
5644	20.571	-3.	-0.30506	-1.5388e-004
5645	19.286	-3.	-0.68006	-1.977e-004
5646	19.714	-3.	-0.30506	-1.8124e-004
5647	18.429	-3.	-0.68006	-2.3519e-004
5648	18.857	-3.	-0.30506	-2.1569e-004
5649	17.571	-3.	-0.68006	-2.7767e-004
5650	18.	-3.	-0.30506	-2.5588e-004
5651	16.714	-3.	-0.68006	-3.2333e-004
5652	17.143	-3.	-0.30506	-3.0019e-004
5653	15.857	-3.	-0.68006	-3.7014e-004
5654	16.286	-3.	-0.30506	-3.4669e-004
5655	15.	-3.	-0.68006	-4.1583e-004
5656	15.429	-3.	-0.30506	-3.9325e-004
5657	14.143	-3.	-0.68006	-4.5784e-004
5658	14.571	-3.	-0.30506	-4.3743e-004
5659	13.286	-3.	-0.68006	-4.9345e-004
5660	13.714	-3.	-0.30506	-4.7657e-004
5661	12.857	-3.	-0.30506	-5.08e-004
5662	12.429	-3.	-0.68006	-5.2014e-004
5663	22.714	-3.	6.9936e-002	-1.1673e-004
5664	23.571	-3.	6.9936e-002	-7.6602e-005
5665	21.857	-3.	6.9936e-002	-1.2614e-004
5666	21.	-3.	6.9936e-002	-1.4318e-004
5667	20.143	-3.	6.9936e-002	-1.6655e-004
5668	19.286	-3.	6.9936e-002	-1.9764e-004
5669	18.429	-3.	6.9936e-002	-2.3513e-004
5670	17.571	-3.	6.9936e-002	-2.776e-004
5671	16.714	-3.	6.9936e-002	-3.2326e-004
5672	15.857	-3.	6.9936e-002	-3.7007e-004
5673	15.	-3.	6.9936e-002	-4.1576e-004
5674	14.143	-3.	6.9936e-002	-4.5777e-004
5675	13.286	-3.	6.9936e-002	-4.9337e-004
5676	12.429	-3.	6.9936e-002	-5.2005e-004
5677	22.714	-3.	-2.1801	-1.1685e-004
5678	23.571	-3.	-2.1801	-7.6678e-005
5679	21.857	-3.	-2.1801	-1.2628e-004
5680	21.	-3.	-2.1801	-1.4333e-004
5681	20.143	-3.	-2.1801	-1.6671e-004
5682	19.286	-3.	-2.1801	-1.9781e-004
5683	18.429	-3.	-2.1801	-2.3531e-004
5684	17.571	-3.	-2.1801	-2.778e-004
5685	16.714	-3.	-2.1801	-3.2346e-004
5686	15.857	-3.	-2.1801	-3.7028e-004
5687	15.	-3.	-2.1801	-4.1598e-004
5688	14.143	-3.	-2.1801	-4.58e-004
5689	13.286	-3.	-2.1801	-4.9361e-004
5690	12.429	-3.	-2.1801	-5.203e-004
5691	24.	-3.	-0.30506	0.
5692	24.429	-3.	6.9936e-002	-1.2266e-004
5693	24.	-3.	-1.0551	0.
5694	24.429	-3.	-0.68006	-1.2268e-004
5695	24.	-3.	-1.8051	0.
5696	24.429	-3.	-1.4301	-1.2271e-004
5697	24.429	-3.	-2.1801	-1.2273e-004
5698	12.	-3.	-0.30506	-5.2949e-004
5699	11.571	-3.	6.9936e-002	-5.3603e-004
5700	12.	-3.	-1.0551	-5.2957e-004
5701	11.571	-3.	-0.68006	-5.3611e-004
5702	12.	-3.	-1.8051	-5.2966e-004
5703	11.571	-3.	-1.4301	-5.362e-004
5704	11.571	-3.	-2.1801	-5.3628e-004
5705	1.2857	-3.	6.9936e-002	-1.3454e-004
5706	0.85714	-3.	-0.30506	-1.001e-004
5707	0.42857	-3.	6.9936e-002	-5.6485e-005
5708	2.1429	-3.	6.9936e-002	-1.9544e-004
5709	1.7143	-3.	-0.30506	-1.6626e-004
5710	3.	-3.	6.9936e-002	-2.4903e-004
5711	2.5714	-3.	-0.30506	-2.2287e-004
5712	3.8571	-3.	6.9936e-002	-2.9935e-004
5713	3.4286	-3.	-0.30506	-2.7463e-004
5714	4.7143	-3.	6.9936e-002	-3.4653e-004
5715	4.2857	-3.	-0.30506	-3.234e-004
5716	5.5714	-3.	6.9936e-002	-3.9039e-004
5717	5.1429	-3.	-0.30506	-3.6896e-004
5718	6.4286	-3.	6.9936e-002	-4.3037e-004
5719	6.	-3.	-0.30506	-4.1095e-004
5720	7.2857	-3.	6.9936e-002	-4.6577e-004
5721	6.8571	-3.	-0.30506	-4.4874e-004
5722	8.1429	-3.	6.9936e-002	-4.9572e-004
5723	7.7143	-3.	-0.30506	-4.8154e-004
5724	9.	-3.	6.9936e-002	-5.1913e-004
5725	8.5714	-3.	-0.30506	-5.0837e-004
5726	9.8571	-3.	6.9936e-002	-5.3462e-004
5727	9.4286	-3.	-0.30506	-5.28e-004
5728	10.714	-3.	6.9936e-002	-5.4069e-004
5729	10.286	-3.	-0.30506	-5.3897e-004
5730	11.143	-3.	-0.30506	-5.3981e-004
5731	1.2857	-3.	-0.68006	-1.3478e-004
5732	0.85714	-3.	-1.0551	-1.0097e-004
5733	0.42857	-3.	-0.68006	-5.6645e-005
5734	2.1429	-3.	-0.68006	-1.9577e-004
5735	1.7143	-3.	-1.0551	-1.6654e-004
5736	3.	-3.	-0.68006	-2.4915e-004
5737	2.5714	-3.	-1.0551	-2.23e-004
5738	3.8571	-3.	-0.68006	-2.9949e-004
5739	3.4286	-3.	-1.0551	-2.7477e-004
5740	4.7143	-3.	-0.68006	-3.4664e-004
5741	4.2857	-3.	-1.0551	-3.2351e-004
5742	5.5714	-3.	-0.68006	-3.905e-004
5743	5.1429	-3.	-1.0551	-3.6907e-004
5744	6.4286	-3.	-0.68006	-4.3047e-004
5745	6.	-3.	-1.0551	-4.1106e-004
5746	7.2857	-3.	-0.68006	-4.6587e-004
5747	6.8571	-3.	-1.0551	-4.4884e-004
5748	8.1429	-3.	-0.68006	-4.9582e-004
5749	7.7143	-3.	-1.0551	-4.8164e-004
5750	9.	-3.	-0.68006	-5.1922e-004
5751	8.5714	-3.	-1.0551	-5.0847e-004
5752	9.8571	-3.	-0.68006	-5.3471e-004
5753	9.4286	-3.	-1.0551	-5.2809e-004
5754	10.714	-3.	-0.68006	-5.4078e-004
5755	10.286	-3.	-1.0551	-5.3906e-004
5756	11.143	-3.	-1.0551	-5.3989e-004
5757	1.2857	-3.	-1.4301	-1.3533e-004
5758	0.85714	-3.	-1.8051	-1.0012e-004
5759	0.42857	-3.	-1.4301	-5.5945e-005
5760	2.1429	-3.	-1.4301	-1.9572e-004
5761	1.7143	-3.	-1.8051	-1.6655e-004
5762	3.	-3.	-1.4301	-2.493e-004
5763	2.5714	-3.	-1.8051	-2.2305e-004
5764	3.8571	-3.	-1.4301	-2.9959e-004
5765	3.4286	-3.	-1.8051	-2.7488e-004
5766	4.7143	-3.	-1.4301	-3.4676e-004
5767	4.2857	-3.	-1.8051	-3.2362e-004
5768	5.5714	-3.	-1.4301	-3.906e-004
5769	5.1429	-3.	-1.8051	-3.6918e-004
5770	6.4286	-3.	-1.4301	-4.3058e-004
5771	6.	-3.	-1.8051	-4.1117e-004
5772	7.2857	-3.	-1.4301	-4.6597e-004
5773	6.8571	-3.	-1.8051	-4.4895e-004
5774	8.1429	-3.	-1.4301	-4.9592e-004
5775	7.7143	-3.	-1.8051	-4.8174e-004
5776	9.	-3.	-1.4301	-5.1932e-004
5777	8.5714	-3.	-1.8051	-5.0856e-004
5778	9.8571	-3.	-1.4301	-5.348e-004
5779	9.4286	-3.	-1.8051	-5.2819e-004
5780	10.714	-3.	-1.4301	-5.4087e-004
5781	10.286	-3.	-1.8051	-5.3915e-004
5782	11.143	-3.	-1.8051	-5.3998e-004
5783	10.714	-3.	-2.1801	-5.4096e-004
5784	9.8571	-3.	-2.1801	-5.349e-004
5785	9.	-3.	-2.1801	-5.1941e-004
5786	8.1429	-3.	-2.1801	-4.9602e-004
5787	7.2857	-3.	-2.1801	-4.6607e-004
5788	6.4286	-3.	-2.1801	-4.3068e-004
5789	5.5714	-3.	-2.1801	-3.9071e-004
5790	4.7143	-3.	-2.1801	-3.4687e-004
5791	3.8571	-3.	-2.1801	-2.9971e-004
5792	3.	-3.	-2.1801	-2.4933e-004
5793	2.1429	-3.	-2.1801	-1.9596e-004
5794	1.2857	-3.	-2.1801	-1.3362e-004
5795	0.42857	-3.	-2.1801	-5.4811e-005
5796	0.	-3.	-0.30506	1.4552e-005
5797	0.	-2.5714	6.9936e-002	-3.2188e-006
5798	0.	-3.	-1.0551	1.3691e-005
5799	0.	-2.5714	-0.68006	-4.5904e-006
5800	0.	-3.	-1.8051	1.6746e-005
5801	0.	-2.5714	-1.4301	-4.3931e-006
5802	0.	-2.5714	-2.1801	6.8682e-006
5803	10.714	3.	6.9936e-002	-5.6471e-004
5804	11.143	3.	-0.30506	-5.8353e-004
5805	11.571	3.	6.9936e-002	-6.1305e-004
5806	9.8571	3.	6.9936e-002	-5.4476e-004
5807	10.286	3.	-0.30506	-5.5528e-004
5808	9.	3.	6.9936e-002	-5.2166e-004
5809	9.4286	3.	-0.30506	-5.3343e-004
5810	8.1429	3.	6.9936e-002	-4.956e-004
5811	8.5714	3.	-0.30506	-5.0927e-004
5812	7.2857	3.	6.9936e-002	-4.6461e-004
5813	7.7143	3.	-0.30506	-4.8075e-004
5814	6.4286	3.	6.9936e-002	-4.2889e-004
5815	6.8571	3.	-0.30506	-4.4738e-004
5816	5.5714	3.	6.9936e-002	-3.8868e-004
5817	6.	3.	-0.30506	-4.0937e-004
5818	4.7143	3.	6.9936e-002	-3.4455e-004
5819	5.1429	3.	-0.30506	-3.6712e-004
5820	3.8571	3.	6.9936e-002	-2.9719e-004
5821	4.2857	3.	-0.30506	-3.2127e-004
5822	3.	3.	6.9936e-002	-2.4757e-004
5823	3.4286	3.	-0.30506	-2.7265e-004
5824	2.1429	3.	6.9936e-002	-1.9691e-004
5825	2.5714	3.	-0.30506	-2.2234e-004
5826	1.2857	3.	6.9936e-002	-1.4668e-004
5827	1.7143	3.	-0.30506	-1.7171e-004
5828	0.85714	3.	-0.30506	-1.2219e-004
5829	0.42857	3.	6.9936e-002	-9.8048e-005
5830	10.714	3.	-0.68006	-5.648e-004
5831	11.143	3.	-1.0551	-5.8362e-004
5832	11.571	3.	-0.68006	-6.1313e-004
5833	9.8571	3.	-0.68006	-5.4485e-004
5834	10.286	3.	-1.0551	-5.5537e-004
5835	9.	3.	-0.68006	-5.2175e-004
5836	9.4286	3.	-1.0551	-5.3353e-004
5837	8.1429	3.	-0.68006	-4.9569e-004
5838	8.5714	3.	-1.0551	-5.0937e-004
5839	7.2857	3.	-0.68006	-4.6471e-004
5840	7.7143	3.	-1.0551	-4.8085e-004
5841	6.4286	3.	-0.68006	-4.2899e-004
5842	6.8571	3.	-1.0551	-4.4749e-004
5843	5.5714	3.	-0.68006	-3.8879e-004
5844	6.	3.	-1.0551	-4.0947e-004
5845	4.7143	3.	-0.68006	-3.4465e-004
5846	5.1429	3.	-1.0551	-3.6723e-004
5847	3.8571	3.	-0.68006	-2.973e-004
5848	4.2857	3.	-1.0551	-3.2138e-004
5849	3.	3.	-0.68006	-2.4768e-004
5850	3.4286	3.	-1.0551	-2.7276e-004
5851	2.1429	3.	-0.68006	-1.9702e-004
5852	2.5714	3.	-1.0551	-2.2245e-004
5853	1.2857	3.	-0.68006	-1.4679e-004
5854	1.7143	3.	-1.0551	-1.7182e-004
5855	0.85714	3.	-1.0551	-1.223e-004
5856	0.42857	3.	-0.68006	-9.8158e-005
5857	10.714	3.	-1.4301	-5.6489e-004
5858	11.143	3.	-1.8051	-5.8371e-004
5859	11.571	3.	-1.4301	-6.1322e-004
5860	9.8571	3.	-1.4301	-5.4495e-004
5861	10.286	3.	-1.8051	-5.5546e-004
5862	9.	3.	-1.4301	-5.2185e-004
5863	9.4286	3.	-1.8051	-5.3362e-004
5864	8.1429	3.	-1.4301	-4.9579e-004
5865	8.5714	3.	-1.8051	-5.0947e-004
5866	7.2857	3.	-1.4301	-4.6481e-004
5867	7.7143	3.	-1.8051	-4.8095e-004
5868	6.4286	3.	-1.4301	-4.2909e-004
5869	6.8571	3.	-1.8051	-4.4759e-004
5870	5.5714	3.	-1.4301	-3.8889e-004
5871	6.	3.	-1.8051	-4.0957e-004
5872	4.7143	3.	-1.4301	-3.4476e-004
5873	5.1429	3.	-1.8051	-3.6733e-004
5874	3.8571	3.	-1.4301	-2.9741e-004
5875	4.2857	3.	-1.8051	-3.2149e-004
5876	3.	3.	-1.4301	-2.4779e-004
5877	3.4286	3.	-1.8051	-2.7287e-004
5878	2.1429	3.	-1.4301	-1.9713e-004
5879	2.5714	3.	-1.8051	-2.2256e-004
5880	1.2857	3.	-1.4301	-1.469e-004
5881	1.7143	3.	-1.8051	-1.7193e-004
5882	0.85714	3.	-1.8051	-1.2241e-004
5883	0.42857	3.	-1.4301	-9.827e-005
5884	10.714	3.	-2.1801	-5.6498e-004
5885	11.571	3.	-2.1801	-6.1331e-004
5886	9.8571	3.	-2.1801	-5.4504e-004
5887	9.	3.	-2.1801	-5.2194e-004
5888	8.1429	3.	-2.1801	-4.9589e-004
5889	7.2857	3.	-2.1801	-4.6491e-004
5890	6.4286	3.	-2.1801	-4.2919e-004
5891	5.5714	3.	-2.1801	-3.89e-004
5892	4.7143	3.	-2.1801	-3.4487e-004
5893	3.8571	3.	-2.1801	-2.9752e-004
5894	3.	3.	-2.1801	-2.479e-004
5895	2.1429	3.	-2.1801	-1.9724e-004
5896	1.2857	3.	-2.1801	-1.4702e-004
5897	0.42857	3.	-2.1801	-9.8382e-005
5898	0.	3.	-1.8051	-7.4437e-005
5899	0.	2.5714	-2.1801	-7.4567e-005
5900	0.	3.	-1.0551	-7.4323e-005
5901	0.	2.5714	-1.4301	-7.4455e-005
5902	0.	3.	-0.30506	-7.4211e-005
5903	0.	2.5714	-0.68006	-7.4341e-005
5904	0.	2.5714	6.9936e-002	-7.4231e-005
5905	12.	3.	-1.8051	-6.8436e-004
5906	12.429	3.	-2.1801	-5.9731e-004
5907	12.	3.	-1.0551	-6.8427e-004
5908	12.429	3.	-1.4301	-5.9723e-004
5909	12.	3.	-0.30506	-6.8419e-004
5910	12.429	3.	-0.68006	-5.9715e-004
5911	12.429	3.	6.9936e-002	-5.9707e-004
5912	22.714	3.	6.9936e-002	-1.4673e-004
5913	23.143	3.	-0.30506	-1.5741e-004
5914	23.571	3.	6.9936e-002	-1.7285e-004
5915	21.857	3.	6.9936e-002	-1.3878e-004
5916	22.286	3.	-0.30506	-1.4067e-004
5917	21.	3.	6.9936e-002	-1.4631e-004
5918	21.429	3.	-0.30506	-1.4082e-004
5919	20.143	3.	6.9936e-002	-1.6636e-004
5920	20.571	3.	-0.30506	-1.5497e-004
5921	19.286	3.	6.9936e-002	-1.9621e-004
5922	19.714	3.	-0.30506	-1.8025e-004
5923	18.429	3.	6.9936e-002	-2.3344e-004
5924	18.857	3.	-0.30506	-2.1407e-004
5925	17.571	3.	6.9936e-002	-2.7597e-004
5926	18.	3.	-0.30506	-2.542e-004
5927	16.714	3.	6.9936e-002	-3.2193e-004
5928	17.143	3.	-0.30506	-2.9866e-004
5929	15.857	3.	6.9936e-002	-3.6982e-004
5930	16.286	3.	-0.30506	-3.4575e-004
5931	15.	3.	6.9936e-002	-4.1821e-004
5932	15.429	3.	-0.30506	-3.9405e-004
5933	14.143	3.	6.9936e-002	-4.6786e-004
5934	14.571	3.	-0.30506	-4.428e-004
5935	13.286	3.	6.9936e-002	-5.1737e-004
5936	13.714	3.	-0.30506	-4.9285e-004
5937	12.857	3.	-0.30506	-5.5172e-004
5938	22.714	3.	-0.68006	-1.4678e-004
5939	23.143	3.	-1.0551	-1.5745e-004
5940	23.571	3.	-0.68006	-1.729e-004
5941	21.857	3.	-0.68006	-1.3884e-004
5942	22.286	3.	-1.0551	-1.4072e-004
5943	21.	3.	-0.68006	-1.4636e-004
5944	21.429	3.	-1.0551	-1.4088e-004
5945	20.143	3.	-0.68006	-1.6642e-004
5946	20.571	3.	-1.0551	-1.5503e-004
5947	19.286	3.	-0.68006	-1.9626e-004
5948	19.714	3.	-1.0551	-1.803e-004
5949	18.429	3.	-0.68006	-2.335e-004
5950	18.857	3.	-1.0551	-2.1413e-004
5951	17.571	3.	-0.68006	-2.7603e-004
5952	18.	3.	-1.0551	-2.5426e-004
5953	16.714	3.	-0.68006	-3.22e-004
5954	17.143	3.	-1.0551	-2.9872e-004
5955	15.857	3.	-0.68006	-3.6989e-004
5956	16.286	3.	-1.0551	-3.4582e-004
5957	15.	3.	-0.68006	-4.1828e-004
5958	15.429	3.	-1.0551	-3.9412e-004
5959	14.143	3.	-0.68006	-4.6794e-004
5960	14.571	3.	-1.0551	-4.4287e-004
5961	13.286	3.	-0.68006	-5.1745e-004
5962	13.714	3.	-1.0551	-4.9293e-004
5963	12.857	3.	-1.0551	-5.518e-004
5964	22.714	3.	-1.4301	-1.4683e-004
5965	23.143	3.	-1.8051	-1.575e-004
5966	23.571	3.	-1.4301	-1.7295e-004
5967	21.857	3.	-1.4301	-1.3889e-004
5968	22.286	3.	-1.8051	-1.4077e-004
5969	21.	3.	-1.4301	-1.4641e-004
5970	21.429	3.	-1.8051	-1.4093e-004
5971	20.143	3.	-1.4301	-1.6647e-004
5972	20.571	3.	-1.8051	-1.5508e-004
5973	19.286	3.	-1.4301	-1.9632e-004
5974	19.714	3.	-1.8051	-1.8036e-004
5975	18.429	3.	-1.4301	-2.3356e-004
5976	18.857	3.	-1.8051	-2.1419e-004
5977	17.571	3.	-1.4301	-2.761e-004
5978	18.	3.	-1.8051	-2.5432e-004
5979	16.714	3.	-1.4301	-3.2207e-004
5980	17.143	3.	-1.8051	-2.9879e-004
5981	15.857	3.	-1.4301	-3.6996e-004
5982	16.286	3.	-1.8051	-3.4589e-004
5983	15.	3.	-1.4301	-4.1836e-004
5984	15.429	3.	-1.8051	-3.9419e-004
5985	14.143	3.	-1.4301	-4.6802e-004
5986	14.571	3.	-1.8051	-4.4295e-004
5987	13.286	3.	-1.4301	-5.1753e-004
5988	13.714	3.	-1.8051	-4.93e-004
5989	12.857	3.	-1.8051	-5.5188e-004
5990	22.714	3.	-2.1801	-1.4688e-004
5991	23.571	3.	-2.1801	-1.73e-004
5992	21.857	3.	-2.1801	-1.3894e-004
5993	21.	3.	-2.1801	-1.4647e-004
5994	20.143	3.	-2.1801	-1.6653e-004
5995	19.286	3.	-2.1801	-1.9638e-004
5996	18.429	3.	-2.1801	-2.3362e-004
5997	17.571	3.	-2.1801	-2.7616e-004
5998	16.714	3.	-2.1801	-3.2213e-004
5999	15.857	3.	-2.1801	-3.7003e-004
6000	15.	3.	-2.1801	-4.1843e-004
6001	14.143	3.	-2.1801	-4.6809e-004
6002	13.286	3.	-2.1801	-5.1761e-004
6003	24.	3.	-1.8051	-1.9345e-004
6004	24.429	3.	-2.1801	-2.1905e-004
6005	24.	3.	-1.0551	-1.934e-004
6006	24.429	3.	-1.4301	-2.1901e-004
6007	24.	3.	-0.30506	-1.9336e-004
6008	24.429	3.	-0.68006	-2.1896e-004
6009	24.429	3.	6.9936e-002	-2.1892e-004
6010	34.714	-3.	-1.4301	-1.8417e-003
6011	35.143	-3.	-1.0551	-1.9254e-003
6012	35.143	-3.	-1.8051	-1.9255e-003
6013	35.571	-3.	-1.4301	-2.0082e-003
6014	33.857	-3.	-1.4301	-1.672e-003
6015	34.286	-3.	-1.0551	-1.7571e-003
6016	34.286	-3.	-1.8051	-1.7572e-003
6017	33.	-3.	-1.4301	-1.5014e-003
6018	33.429	-3.	-1.0551	-1.5866e-003
6019	33.429	-3.	-1.8051	-1.5867e-003
6020	32.143	-3.	-1.4301	-1.3329e-003
6021	32.571	-3.	-1.0551	-1.4167e-003
6022	32.571	-3.	-1.8051	-1.4168e-003
6023	31.286	-3.	-1.4301	-1.169e-003
6024	31.714	-3.	-1.0551	-1.2502e-003
6025	31.714	-3.	-1.8051	-1.2503e-003
6026	30.429	-3.	-1.4301	-1.0114e-003
6027	30.857	-3.	-1.0551	-1.0893e-003
6028	30.857	-3.	-1.8051	-1.0893e-003
6029	29.571	-3.	-1.4301	-8.6174e-004
6030	30.	-3.	-1.0551	-9.355e-004
6031	30.	-3.	-1.8051	-9.3554e-004
6032	28.714	-3.	-1.4301	-7.211e-004
6033	29.143	-3.	-1.0551	-7.9021e-004
6034	29.143	-3.	-1.8051	-7.9025e-004
6035	27.857	-3.	-1.4301	-5.9026e-004
6036	28.286	-3.	-1.0551	-6.544e-004
6037	28.286	-3.	-1.8051	-6.5444e-004
6038	27.	-3.	-1.4301	-4.6991e-004
6039	27.429	-3.	-1.0551	-5.2875e-004
6040	27.429	-3.	-1.8051	-5.2879e-004
6041	26.143	-3.	-1.4301	-3.5802e-004
6042	26.571	-3.	-1.0551	-4.131e-004
6043	26.571	-3.	-1.8051	-4.1314e-004
6044	25.286	-3.	-1.4301	-2.5528e-004
6045	25.714	-3.	-1.0551	-3.0533e-004
6046	25.714	-3.	-1.8051	-3.0537e-004
6047	24.857	-3.	-1.0551	-1.9499e-004
6048	24.857	-3.	-1.8051	-1.9502e-004
6049	34.714	-3.	-0.68006	-1.8417e-003
6050	35.143	-3.	-0.30506	-1.9254e-003
6051	35.571	-3.	-0.68006	-2.0082e-003
6052	33.857	-3.	-0.68006	-1.672e-003
6053	34.286	-3.	-0.30506	-1.7571e-003
6054	33.	-3.	-0.68006	-1.5014e-003
6055	33.429	-3.	-0.30506	-1.5866e-003
6056	32.143	-3.	-0.68006	-1.3329e-003
6057	32.571	-3.	-0.30506	-1.4167e-003
6058	31.286	-3.	-0.68006	-1.1689e-003
6059	31.714	-3.	-0.30506	-1.2502e-003
6060	30.429	-3.	-0.68006	-1.0114e-003
6061	30.857	-3.	-0.30506	-1.0892e-003
6062	29.571	-3.	-0.68006	-8.617e-004
6063	30.	-3.	-0.30506	-9.3546e-004
6064	28.714	-3.	-0.68006	-7.2106e-004
6065	29.143	-3.	-0.30506	-7.9017e-004
6066	27.857	-3.	-0.68006	-5.9022e-004
6067	28.286	-3.	-0.30506	-6.5436e-004
6068	27.	-3.	-0.68006	-4.6987e-004
6069	27.429	-3.	-0.30506	-5.2871e-004
6070	26.143	-3.	-0.68006	-3.5798e-004
6071	26.571	-3.	-0.30506	-4.1306e-004
6072	25.286	-3.	-0.68006	-2.5524e-004
6073	25.714	-3.	-0.30506	-3.053e-004
6074	24.857	-3.	-0.30506	-1.9495e-004
6075	34.714	-3.	6.9936e-002	-1.8416e-003
6076	35.571	-3.	6.9936e-002	-2.0082e-003
6077	33.857	-3.	6.9936e-002	-1.6719e-003
6078	33.	-3.	6.9936e-002	-1.5014e-003
6079	32.143	-3.	6.9936e-002	-1.3329e-003
6080	31.286	-3.	6.9936e-002	-1.1689e-003
6081	30.429	-3.	6.9936e-002	-1.0113e-003
6082	29.571	-3.	6.9936e-002	-8.6166e-004
6083	28.714	-3.	6.9936e-002	-7.2102e-004
6084	27.857	-3.	6.9936e-002	-5.9018e-004
6085	27.	-3.	6.9936e-002	-4.6983e-004
6086	26.143	-3.	6.9936e-002	-3.5794e-004
6087	25.286	-3.	6.9936e-002	-2.552e-004
6088	34.714	-3.	-2.1801	-1.8418e-003
6089	35.571	-3.	-2.1801	-2.0083e-003
6090	33.857	-3.	-2.1801	-1.672e-003
6091	33.	-3.	-2.1801	-1.5015e-003
6092	32.143	-3.	-2.1801	-1.333e-003
6093	31.286	-3.	-2.1801	-1.169e-003
